Source,Target,Count,Stage
N39,L89,57.0,d2-d3
C61,N39,7130.0,d1-d2
N39,J10,33.0,d2-d3
C61,N39,7130.0,d1-d2
N39,F02,25.0,d2-d3
C61,N13,2424.0,d1-d2
N13,D63,120.0,d2-d3
C61,N13,2424.0,d1-d2
N13,N99,74.0,d2-d3
C61,K57,2876.0,d1-d2
K57,K43,33.0,d2-d3
C61,K57,2876.0,d1-d2
K57,K66,20.0,d2-d3
C61,N32,4055.0,d1-d2
N32,C79,527.0,d2-d3
C79,D63,39.0,d3-d4
C61,N32,4055.0,d1-d2
N32,C79,527.0,d2-d3
C79,A41,34.0,d3-d4
C61,N32,4055.0,d1-d2
N32,K56,73.0,d2-d3
C61,N32,4055.0,d1-d2
N32,K43,25.0,d2-d3
C61,K62,3418.0,d1-d2
K62,K56,74.0,d2-d3
C61,M54,1842.0,d1-d2
M54,C79,453.0,d2-d3
C79,D63,30.0,d3-d4
C61,M54,1842.0,d1-d2
M54,C79,453.0,d2-d3
C79,A41,30.0,d3-d4
C61,M54,1842.0,d1-d2
M54,M90,49.0,d2-d3
C61,M54,1842.0,d1-d2
M54,J22,204.0,d2-d3
J22,J18,38.0,d3-d4
C61,M54,1842.0,d1-d2
M54,G55,57.0,d2-d3
C61,N48,508.0,d1-d2
C61,N21,689.0,d1-d2
C61,N47,746.0,d1-d2
C61,G99,624.0,d1-d2
G99,A41,49.0,d2-d3
C61,I78,694.0,d1-d2
C61,M90,707.0,d1-d2
C61,G55,532.0,d1-d2
C61,D40,402.0,d1-d2
I74,J18,1883.0,d1-d2
J18,J69,52.0,d2-d3
I74,A41,1150.0,d1-d2
I74,I46,402.0,d1-d2
K51,K50,1791.0,d1-d2
K50,K66,55.0,d2-d3
K51,K50,1791.0,d1-d2
K50,A41,67.0,d2-d3
K51,K50,1791.0,d1-d2
K50,K91,88.0,d2-d3
I66,I67,1124.0,d1-d2
I67,A41,77.0,d2-d3
I66,I67,1124.0,d1-d2
I67,J69,99.0,d2-d3
I66,J18,988.0,d1-d2
J18,J69,82.0,d2-d3
I66,J69,458.0,d1-d2
I66,F01,526.0,d1-d2
F01,J69,56.0,d2-d3
M13,B95,1322.0,d1-d2
B95,J69,34.0,d2-d3
N03,J18,1749.0,d1-d2
J18,J69,71.0,d2-d3
N03,A41,909.0,d1-d2
C24,C22,986.0,d1-d2
C22,A41,161.0,d2-d3
C24,C22,986.0,d1-d2
C22,C78,252.0,d2-d3
C78,A41,28.0,d3-d4
C24,C78,952.0,d1-d2
C78,A41,95.0,d2-d3
C24,C78,952.0,d1-d2
C78,D70,20.0,d2-d3
C24,A41,490.0,d1-d2
C24,C25,777.0,d1-d2
C25,K83,96.0,d2-d3
C24,C25,777.0,d1-d2
C25,A41,67.0,d2-d3
C24,C25,777.0,d1-d2
C25,I26,25.0,d2-d3
C24,C25,777.0,d1-d2
C25,D63,26.0,d2-d3
C22,A41,1036.0,d1-d2
C22,N17,1185.0,d1-d2
N17,J69,22.0,d2-d3
C22,C78,2383.0,d1-d2
C78,A41,186.0,d2-d3
C22,C78,2383.0,d1-d2
C78,D70,32.0,d2-d3
C22,K74,1208.0,d1-d2
K74,K72,107.0,d2-d3
C22,K74,1208.0,d1-d2
K74,A41,82.0,d2-d3
C22,K74,1208.0,d1-d2
K74,B95,35.0,d2-d3
C22,K74,1208.0,d1-d2
K74,G93,24.0,d2-d3
C22,K72,469.0,d1-d2
D09,N39,1710.0,d1-d2
N39,J69,30.0,d2-d3
D09,N18,859.0,d1-d2
N18,A41,91.0,d2-d3
D09,N18,859.0,d1-d2
N18,B95,33.0,d2-d3
D09,N32,1991.0,d1-d2
N32,K56,44.0,d2-d3
D09,N13,694.0,d1-d2
N13,D63,20.0,d2-d3
D09,N13,694.0,d1-d2
N13,N99,28.0,d2-d3
D09,N35,610.0,d1-d2
I61,G40,1179.0,d1-d2
G40,J69,80.0,d2-d3
I61,G40,1179.0,d1-d2
G40,G41,59.0,d2-d3
I61,G40,1179.0,d1-d2
G40,A41,57.0,d2-d3
I61,I69,1861.0,d1-d2
I69,J69,141.0,d2-d3
I61,I69,1861.0,d1-d2
I69,J18,236.0,d2-d3
J18,J69,31.0,d3-d4
I61,I69,1861.0,d1-d2
I69,A41,85.0,d2-d3
C25,C80,1241.0,d1-d2
C80,D70,30.0,d2-d3
C25,A41,1226.0,d1-d2
C25,K31,890.0,d1-d2
K31,A41,73.0,d2-d3
C25,K31,890.0,d1-d2
K31,C80,48.0,d2-d3
C25,K31,890.0,d1-d2
K31,E87,27.0,d2-d3
C25,C77,1131.0,d1-d2
C77,D70,50.0,d2-d3
C25,C77,1131.0,d1-d2
C77,K56,45.0,d2-d3
C25,C77,1131.0,d1-d2
C77,E86,20.0,d2-d3
C25,C77,1131.0,d1-d2
C77,J18,67.0,d2-d3
C25,C77,1131.0,d1-d2
C77,D63,42.0,d2-d3
C25,C77,1131.0,d1-d2
C77,B95,20.0,d2-d3
C25,C77,1131.0,d1-d2
C77,A41,102.0,d2-d3
C25,C78,7264.0,d1-d2
C78,A41,460.0,d2-d3
C25,C78,7264.0,d1-d2
C78,D70,123.0,d2-d3
C25,C78,7264.0,d1-d2
C78,D69,39.0,d2-d3
C25,K86,1489.0,d1-d2
K86,A41,169.0,d2-d3
C25,K86,1489.0,d1-d2
K86,C78,376.0,d2-d3
C78,A41,40.0,d3-d4
C25,D63,407.0,d1-d2
C25,I80,617.0,d1-d2
I80,A41,32.0,d2-d3
C56,D70,1178.0,d1-d2
C56,N83,1680.0,d1-d2
N83,C78,202.0,d2-d3
C78,A41,21.0,d3-d4
C56,N83,1680.0,d1-d2
N83,C78,202.0,d2-d3
C78,D70,20.0,d3-d4
C56,N83,1680.0,d1-d2
N83,K43,58.0,d2-d3
C56,A41,1078.0,d1-d2
C56,C79,1991.0,d1-d2
C79,A41,161.0,d2-d3
C56,C79,1991.0,d1-d2
C79,D63,141.0,d2-d3
C56,C80,1522.0,d1-d2
C80,D70,121.0,d2-d3
C56,J90,1490.0,d1-d2
J90,J91,143.0,d2-d3
C56,D64,1354.0,d1-d2
D64,K65,21.0,d2-d3
C56,D64,1354.0,d1-d2
D64,J18,103.0,d2-d3
C56,D64,1354.0,d1-d2
D64,A41,162.0,d2-d3
C56,D64,1354.0,d1-d2
D64,D63,99.0,d2-d3
C56,N17,1010.0,d1-d2
N17,J69,22.0,d2-d3
C56,D63,889.0,d1-d2
C56,K59,1495.0,d1-d2
K59,A41,127.0,d2-d3
C56,C78,6010.0,d1-d2
C78,D70,599.0,d2-d3
C56,C78,6010.0,d1-d2
C78,A41,545.0,d2-d3
C56,N13,793.0,d1-d2
N13,N99,20.0,d2-d3
C56,N13,793.0,d1-d2
N13,D63,52.0,d2-d3
C56,K92,400.0,d1-d2
K92,J18,41.0,d2-d3
C56,K92,400.0,d1-d2
K92,A41,30.0,d2-d3
C56,D25,696.0,d1-d2
D25,K43,22.0,d2-d3
C56,I80,780.0,d1-d2
I80,A41,56.0,d2-d3
C56,J91,673.0,d1-d2
C56,K43,414.0,d1-d2
C56,K52,742.0,d1-d2
K52,A41,73.0,d2-d3
C56,K66,419.0,d1-d2
C56,D39,702.0,d1-d2
C56,D27,509.0,d1-d2
C56,M79,459.0,d1-d2
M79,N17,33.0,d2-d3
C56,N80,439.0,d1-d2
M16,I80,1967.0,d1-d2
I80,A41,81.0,d2-d3
M16,M79,4715.0,d1-d2
M79,J22,308.0,d2-d3
J22,J18,44.0,d3-d4
M16,M79,4715.0,d1-d2
M79,L89,37.0,d2-d3
M16,M79,4715.0,d1-d2
M79,A49,48.0,d2-d3
M16,M79,4715.0,d1-d2
M79,M86,25.0,d2-d3
M16,M96,443.0,d1-d2
K20,C18,1068.0,d1-d2
C18,A41,57.0,d2-d3
K20,C18,1068.0,d1-d2
C18,K43,31.0,d2-d3
K20,C18,1068.0,d1-d2
C18,D12,140.0,d2-d3
D12,C78,23.0,d3-d4
K20,C18,1068.0,d1-d2
C18,K66,41.0,d2-d3
K20,C18,1068.0,d1-d2
C18,D63,63.0,d2-d3
K20,C18,1068.0,d1-d2
C18,C26,28.0,d2-d3
K20,J69,1412.0,d1-d2
K20,E86,1508.0,d1-d2
E86,J69,77.0,d2-d3
K20,K72,434.0,d1-d2
E53,A41,1397.0,d1-d2
E53,J96,512.0,d1-d2
E53,J69,692.0,d1-d2
C48,C78,1080.0,d1-d2
C78,A41,95.0,d2-d3
C48,C78,1080.0,d1-d2
C78,D69,34.0,d2-d3
C48,C78,1080.0,d1-d2
C78,D70,114.0,d2-d3
K61,L05,875.0,d1-d2
K61,K60,5456.0,d1-d2
K30,C44,1227.0,d1-d2
C44,L98,29.0,d2-d3
K30,C44,1227.0,d1-d2
C44,L90,21.0,d2-d3
K30,C44,1227.0,d1-d2
C44,L57,43.0,d2-d3
K30,K81,1270.0,d1-d2
K81,K43,23.0,d2-d3
K30,D12,1634.0,d1-d2
D12,I97,23.0,d2-d3
K30,K80,4701.0,d1-d2
K80,K56,61.0,d2-d3
K30,K80,4701.0,d1-d2
K80,K43,66.0,d2-d3
K30,K57,3765.0,d1-d2
K57,K43,49.0,d2-d3
K30,K57,3765.0,d1-d2
K57,K66,30.0,d2-d3
K30,K82,514.0,d1-d2
H26,H44,1260.0,d1-d2
H26,H27,1686.0,d1-d2
H26,H54,2294.0,d1-d2
H54,J69,52.0,d2-d3
H26,H59,643.0,d1-d2
E16,J69,1154.0,d1-d2
E16,F01,973.0,d1-d2
F01,J69,93.0,d2-d3
E16,A41,2699.0,d1-d2
E16,I46,640.0,d1-d2
K27,J22,1067.0,d1-d2
J22,J96,44.0,d2-d3
K27,J22,1067.0,d1-d2
J22,J69,42.0,d2-d3
K27,J18,1088.0,d1-d2
J18,J69,35.0,d2-d3
K80,K81,17988.0,d1-d2
K81,K43,314.0,d2-d3
K80,K56,3547.0,d1-d2
K56,I46,34.0,d2-d3
K80,K43,3128.0,d1-d2
K80,K65,1818.0,d1-d2
K65,K43,89.0,d2-d3
K80,K65,1818.0,d1-d2
K65,I46,33.0,d2-d3
K80,K72,743.0,d1-d2
L40,J18,1398.0,d1-d2
J18,J69,42.0,d2-d3
H36,A41,1089.0,d1-d2
H36,J18,1391.0,d1-d2
J18,J69,53.0,d2-d3
H36,B95,836.0,d1-d2
B95,I46,54.0,d2-d3
H36,B95,836.0,d1-d2
B95,J69,28.0,d2-d3
H36,N17,1905.0,d1-d2
N17,J69,69.0,d2-d3
H36,E87,1372.0,d1-d2
E87,I46,71.0,d2-d3
H36,E87,1372.0,d1-d2
E87,J69,37.0,d2-d3
H36,J22,1494.0,d1-d2
J22,I46,44.0,d2-d3
H36,J22,1494.0,d1-d2
J22,J96,63.0,d2-d3
H36,J22,1494.0,d1-d2
J22,J69,56.0,d2-d3
H36,E86,533.0,d1-d2
E86,J69,23.0,d2-d3
H36,J81,515.0,d1-d2
H36,J90,606.0,d1-d2
J90,I46,37.0,d2-d3
H36,F05,430.0,d1-d2
F05,J69,34.0,d2-d3
H36,N19,779.0,d1-d2
N19,N18,231.0,d2-d3
N18,A41,42.0,d3-d4
H36,N19,779.0,d1-d2
N19,N18,231.0,d2-d3
N18,B95,30.0,d3-d4
H36,N19,779.0,d1-d2
N19,N18,231.0,d2-d3
N18,I46,21.0,d3-d4
H36,N19,779.0,d1-d2
N19,I46,41.0,d2-d3
C49,C78,806.0,d1-d2
C78,D70,70.0,d2-d3
C49,C78,806.0,d1-d2
C78,A41,74.0,d2-d3
C49,C79,529.0,d1-d2
C79,A41,48.0,d2-d3
D47,A41,836.0,d1-d2
D47,J22,1167.0,d1-d2
J22,J69,36.0,d2-d3
D47,J22,1167.0,d1-d2
J22,J96,43.0,d2-d3
D47,N17,1076.0,d1-d2
N17,J69,44.0,d2-d3
D47,D69,963.0,d1-d2
D69,J69,21.0,d2-d3
D47,J18,1393.0,d1-d2
J18,J69,37.0,d2-d3
D47,N18,1013.0,d1-d2
N18,I46,20.0,d2-d3
D47,N18,1013.0,d1-d2
N18,A41,108.0,d2-d3
D47,N18,1013.0,d1-d2
N18,A49,22.0,d2-d3
D47,N39,1203.0,d1-d2
N39,L89,23.0,d2-d3
D47,N39,1203.0,d1-d2
N39,J69,41.0,d2-d3
D47,C90,515.0,d1-d2
C90,A41,61.0,d2-d3
D47,C90,515.0,d1-d2
C90,D63,27.0,d2-d3
D47,C90,515.0,d1-d2
C90,D70,32.0,d2-d3
D47,B96,630.0,d1-d2
B96,J69,23.0,d2-d3
D46,N17,1028.0,d1-d2
N17,J69,27.0,d2-d3
D46,A41,1427.0,d1-d2
D46,J18,1695.0,d1-d2
J18,J69,37.0,d2-d3
D46,D70,991.0,d1-d2
D46,J22,1248.0,d1-d2
J22,J96,27.0,d2-d3
D46,J22,1248.0,d1-d2
J22,J69,31.0,d2-d3
D46,J22,1248.0,d1-d2
J22,I46,26.0,d2-d3
D46,C92,1058.0,d1-d2
C92,J22,134.0,d2-d3
J22,J18,24.0,d3-d4
D46,C92,1058.0,d1-d2
C92,D70,179.0,d2-d3
D46,C92,1058.0,d1-d2
C92,A41,211.0,d2-d3
D46,C92,1058.0,d1-d2
C92,N17,75.0,d2-d3
D46,C92,1058.0,d1-d2
C92,B96,48.0,d2-d3
D46,C92,1058.0,d1-d2
C92,B95,53.0,d2-d3
D46,C92,1058.0,d1-d2
C92,D63,63.0,d2-d3
D46,L03,512.0,d1-d2
L03,A04,24.0,d2-d3
D46,L03,512.0,d1-d2
L03,A41,107.0,d2-d3
D46,D63,652.0,d1-d2
C43,L98,963.0,d1-d2
C43,L90,1699.0,d1-d2
C43,C77,1869.0,d1-d2
C77,E86,28.0,d2-d3
C43,C77,1869.0,d1-d2
C77,K56,29.0,d2-d3
C43,C77,1869.0,d1-d2
C77,I89,33.0,d2-d3
C43,C77,1869.0,d1-d2
C77,E83,33.0,d2-d3
C43,C77,1869.0,d1-d2
C77,D70,33.0,d2-d3
C43,C77,1869.0,d1-d2
C77,J91,30.0,d2-d3
C43,C77,1869.0,d1-d2
C77,A41,79.0,d2-d3
C43,C77,1869.0,d1-d2
C77,D63,40.0,d2-d3
C43,C77,1869.0,d1-d2
C77,C76,29.0,d2-d3
C43,C77,1869.0,d1-d2
C77,B37,20.0,d2-d3
C43,D22,1708.0,d1-d2
C43,D03,1814.0,d1-d2
D03,D22,115.0,d2-d3
C43,L57,463.0,d1-d2
C43,D23,435.0,d1-d2
C43,L81,436.0,d1-d2
I98,N17,1577.0,d1-d2
N17,J69,64.0,d2-d3
I98,A41,1089.0,d1-d2
I98,K72,1434.0,d1-d2
I98,J18,1198.0,d1-d2
J18,J69,51.0,d2-d3
I98,E87,1144.0,d1-d2
E87,J69,40.0,d2-d3
I98,E87,1144.0,d1-d2
E87,I46,35.0,d2-d3
I98,G31,570.0,d1-d2
G31,A41,71.0,d2-d3
I98,G31,570.0,d1-d2
G31,J69,39.0,d2-d3
I98,K59,618.0,d1-d2
K59,A41,82.0,d2-d3
I98,G93,651.0,d1-d2
I98,B95,519.0,d1-d2
B95,I46,30.0,d2-d3
I98,K65,624.0,d1-d2
K65,I46,21.0,d2-d3
I98,N19,616.0,d1-d2
N19,I46,23.0,d2-d3
I98,N18,537.0,d1-d2
N18,A41,77.0,d2-d3
I85,E87,1216.0,d1-d2
E87,I46,36.0,d2-d3
I85,E87,1216.0,d1-d2
E87,J69,48.0,d2-d3
I85,N39,1310.0,d1-d2
N39,J69,35.0,d2-d3
I85,A41,1286.0,d1-d2
I85,J18,1435.0,d1-d2
J18,J69,40.0,d2-d3
I85,K72,1633.0,d1-d2
I85,J22,1080.0,d1-d2
J22,J96,49.0,d2-d3
I85,J22,1080.0,d1-d2
J22,J69,51.0,d2-d3
I85,J22,1080.0,d1-d2
J22,I46,22.0,d2-d3
I85,I98,3167.0,d1-d2
I98,G93,243.0,d2-d3
I85,I98,3167.0,d1-d2
I98,G31,173.0,d2-d3
G31,J18,31.0,d3-d4
I85,I98,3167.0,d1-d2
I98,G31,173.0,d2-d3
G31,A41,23.0,d3-d4
I85,I98,3167.0,d1-d2
I98,N18,196.0,d2-d3
N18,A41,40.0,d3-d4
I85,I98,3167.0,d1-d2
I98,K59,206.0,d2-d3
K59,A41,37.0,d3-d4
I85,I98,3167.0,d1-d2
I98,K59,206.0,d2-d3
K59,J18,27.0,d3-d4
I85,I98,3167.0,d1-d2
I98,A41,389.0,d2-d3
I85,I98,3167.0,d1-d2
I98,K72,489.0,d2-d3
I85,I98,3167.0,d1-d2
I98,N19,235.0,d2-d3
N19,N18,30.0,d3-d4
I85,I98,3167.0,d1-d2
I98,N19,235.0,d2-d3
N19,N17,31.0,d3-d4
I85,N17,1781.0,d1-d2
N17,J69,55.0,d2-d3
I85,K59,718.0,d1-d2
K59,A41,88.0,d2-d3
I85,K59,718.0,d1-d2
K59,J69,30.0,d2-d3
I85,N19,718.0,d1-d2
N19,I46,26.0,d2-d3
I85,B95,596.0,d1-d2
B95,J69,26.0,d2-d3
I85,G31,523.0,d1-d2
G31,J69,42.0,d2-d3
I85,G31,523.0,d1-d2
G31,A41,68.0,d2-d3
I85,N18,725.0,d1-d2
N18,A41,102.0,d2-d3
I85,N18,725.0,d1-d2
N18,A49,23.0,d2-d3
I85,G93,717.0,d1-d2
I85,J69,415.0,d1-d2
I85,J90,782.0,d1-d2
J90,J91,28.0,d2-d3
I85,J90,782.0,d1-d2
J90,J69,25.0,d2-d3
D51,J18,1916.0,d1-d2
J18,J69,69.0,d2-d3
D51,N17,1212.0,d1-d2
N17,J69,56.0,d2-d3
D51,A41,862.0,d1-d2
D04,I21,1052.0,d1-d2
I21,I25,438.0,d2-d3
I25,D64,31.0,d3-d4
D04,I21,1052.0,d1-d2
I21,I25,438.0,d2-d3
I25,J90,21.0,d3-d4
D04,I21,1052.0,d1-d2
I21,I25,438.0,d2-d3
I25,J18,53.0,d3-d4
D04,I21,1052.0,d1-d2
I21,I25,438.0,d2-d3
I25,J22,30.0,d3-d4
D04,I21,1052.0,d1-d2
I21,I25,438.0,d2-d3
I25,K92,21.0,d3-d4
D04,I21,1052.0,d1-d2
I21,I25,438.0,d2-d3
I25,N17,43.0,d3-d4
D04,I21,1052.0,d1-d2
I21,I25,438.0,d2-d3
I25,I95,21.0,d3-d4
D04,I21,1052.0,d1-d2
I21,I24,39.0,d2-d3
D04,I21,1052.0,d1-d2
I21,I22,30.0,d2-d3
D04,L03,864.0,d1-d2
L03,L89,21.0,d2-d3
D04,L03,864.0,d1-d2
L03,A41,90.0,d2-d3
D04,L03,864.0,d1-d2
L03,J96,21.0,d2-d3
D04,L03,864.0,d1-d2
L03,A04,23.0,d2-d3
D04,L57,1889.0,d1-d2
D04,L97,452.0,d1-d2
L97,A41,32.0,d2-d3
D04,L97,452.0,d1-d2
L97,J18,72.0,d2-d3
D04,F06,458.0,d1-d2
F06,A41,40.0,d2-d3
D04,F06,458.0,d1-d2
F06,J69,25.0,d2-d3
D04,F06,458.0,d1-d2
F06,F00,22.0,d2-d3
D04,F06,458.0,d1-d2
F06,G30,33.0,d2-d3
M80,A41,1144.0,d1-d2
M80,F03,1494.0,d1-d2
F03,J69,73.0,d2-d3
M80,M81,3349.0,d1-d2
M81,J18,620.0,d2-d3
J18,J69,25.0,d3-d4
M80,M81,3349.0,d1-d2
M81,L89,48.0,d2-d3
M80,M81,3349.0,d1-d2
M81,J96,158.0,d2-d3
M80,M81,3349.0,d1-d2
M81,J69,137.0,d2-d3
M80,M81,3349.0,d1-d2
M81,A04,86.0,d2-d3
M80,J18,3187.0,d1-d2
J18,J69,123.0,d2-d3
M80,J69,595.0,d1-d2
M80,F01,581.0,d1-d2
F01,J69,32.0,d2-d3
F00,J69,1817.0,d1-d2
I60,N39,1069.0,d1-d2
N39,J69,47.0,d2-d3
I60,I67,3173.0,d1-d2
I67,A41,63.0,d2-d3
I60,I67,3173.0,d1-d2
I67,J69,54.0,d2-d3
I60,I69,691.0,d1-d2
I69,J69,34.0,d2-d3
I60,I69,691.0,d1-d2
I69,A41,26.0,d2-d3
I60,G40,656.0,d1-d2
G40,G41,28.0,d2-d3
I60,G40,656.0,d1-d2
G40,J69,26.0,d2-d3
I60,G40,656.0,d1-d2
G40,A41,20.0,d2-d3
I60,G81,644.0,d1-d2
G81,A41,27.0,d2-d3
F20,J18,901.0,d1-d2
J18,J69,57.0,d2-d3
F20,F25,1029.0,d1-d2
C90,J18,1876.0,d1-d2
J18,J69,23.0,d2-d3
C90,N18,1356.0,d1-d2
N18,A41,203.0,d2-d3
C90,N18,1356.0,d1-d2
N18,A49,36.0,d2-d3
C90,N18,1356.0,d1-d2
N18,J10,25.0,d2-d3
C90,N18,1356.0,d1-d2
N18,I46,26.0,d2-d3
C90,N17,1867.0,d1-d2
N17,J69,32.0,d2-d3
C90,A41,1377.0,d1-d2
C90,N19,871.0,d1-d2
N19,N18,230.0,d2-d3
N18,A41,40.0,d3-d4
C90,D64,1224.0,d1-d2
D64,J18,243.0,d2-d3
C90,D64,1224.0,d1-d2
D64,D63,87.0,d2-d3
C90,D64,1224.0,d1-d2
D64,A49,34.0,d2-d3
C90,D64,1224.0,d1-d2
D64,A41,181.0,d2-d3
C90,I48,891.0,d1-d2
I48,I46,24.0,d2-d3
C90,I48,891.0,d1-d2
I48,A04,33.0,d2-d3
C90,I48,891.0,d1-d2
I48,B95,38.0,d2-d3
C90,I48,891.0,d1-d2
I48,A41,145.0,d2-d3
C90,M54,919.0,d1-d2
M54,J22,174.0,d2-d3
J22,J18,47.0,d3-d4
C90,M54,919.0,d1-d2
M54,A09,54.0,d2-d3
C90,M54,919.0,d1-d2
M54,M90,62.0,d2-d3
C90,M54,919.0,d1-d2
M54,F05,33.0,d2-d3
C90,M54,919.0,d1-d2
M54,G55,20.0,d2-d3
C90,M54,919.0,d1-d2
M54,J10,22.0,d2-d3
C90,J22,1750.0,d1-d2
J22,J96,47.0,d2-d3
C90,J22,1750.0,d1-d2
J22,J69,31.0,d2-d3
C90,J22,1750.0,d1-d2
J22,I46,21.0,d2-d3
C90,J22,1750.0,d1-d2
J22,J15,37.0,d2-d3
C90,D70,1020.0,d1-d2
C90,N39,1127.0,d1-d2
N39,J69,24.0,d2-d3
C90,J90,445.0,d1-d2
J90,J91,24.0,d2-d3
C90,I95,442.0,d1-d2
I95,J18,71.0,d2-d3
C90,M90,583.0,d1-d2
C90,K59,760.0,d1-d2
K59,A41,119.0,d2-d3
C90,M79,437.0,d1-d2
M79,N17,62.0,d2-d3
C90,K52,585.0,d1-d2
K52,A41,98.0,d2-d3
C90,K52,585.0,d1-d2
K52,J18,100.0,d2-d3
C90,D63,577.0,d1-d2
C90,I50,769.0,d1-d2
I50,A41,81.0,d2-d3
C90,I50,769.0,d1-d2
I50,I46,26.0,d2-d3
F29,F03,1086.0,d1-d2
F03,J69,24.0,d2-d3
F29,F20,1267.0,d1-d2
F20,F25,72.0,d2-d3
F29,J22,581.0,d1-d2
J22,J69,28.0,d2-d3
I08,F05,1392.0,d1-d2
F05,J69,60.0,d2-d3
I08,N17,3693.0,d1-d2
N17,J69,119.0,d2-d3
I08,I46,748.0,d1-d2
F23,F20,1148.0,d1-d2
F20,F25,71.0,d2-d3
F23,F25,402.0,d1-d2
D06,I97,1142.0,d1-d2
D06,N87,2876.0,d1-d2
N87,I97,86.0,d2-d3
D06,N88,418.0,d1-d2
D06,N94,747.0,d1-d2
D06,N72,466.0,d1-d2
D06,N97,705.0,d1-d2
N08,A41,991.0,d1-d2
N08,B95,751.0,d1-d2
B95,I46,66.0,d2-d3
G62,A41,1127.0,d1-d2
G62,J18,1731.0,d1-d2
J18,J69,90.0,d2-d3
G62,J69,460.0,d1-d2
F33,J22,823.0,d1-d2
J22,J69,33.0,d2-d3
F33,J22,823.0,d1-d2
J22,J96,48.0,d2-d3
G40,J96,1001.0,d1-d2
G40,J18,5466.0,d1-d2
J18,J69,418.0,d2-d3
G40,J69,2753.0,d1-d2
G40,A41,2586.0,d1-d2
G40,G41,1692.0,d1-d2
G40,I46,668.0,d1-d2
J36,J03,1652.0,d1-d2
J03,J35,136.0,d2-d3
J36,J35,1787.0,d1-d2
J03,J35,1569.0,d1-d2
G95,J18,1102.0,d1-d2
J18,J69,47.0,d2-d3
G95,A41,658.0,d1-d2
D37,C78,1239.0,d1-d2
C78,A41,84.0,d2-d3
D37,C78,1239.0,d1-d2
C78,D70,39.0,d2-d3
D37,C77,554.0,d1-d2
C77,A41,34.0,d2-d3
D37,C77,554.0,d1-d2
C77,K56,37.0,d2-d3
D37,C77,554.0,d1-d2
C77,E86,27.0,d2-d3
D37,C77,554.0,d1-d2
C77,I26,34.0,d2-d3
D37,C77,554.0,d1-d2
C77,D63,22.0,d2-d3
C54,C55,1393.0,d1-d2
C55,C78,210.0,d2-d3
C78,A41,25.0,d3-d4
C54,C55,1393.0,d1-d2
C55,C78,210.0,d2-d3
C78,D70,25.0,d3-d4
C54,N85,906.0,d1-d2
C54,C78,1712.0,d1-d2
C78,A41,167.0,d2-d3
C54,C78,1712.0,d1-d2
C78,D70,136.0,d2-d3
C54,C78,1712.0,d1-d2
C78,D69,20.0,d2-d3
C54,D25,1315.0,d1-d2
D25,K43,22.0,d2-d3
C54,D64,815.0,d1-d2
D64,A41,93.0,d2-d3
C54,D64,815.0,d1-d2
D64,D63,35.0,d2-d3
C54,D64,815.0,d1-d2
D64,C80,25.0,d2-d3
C54,I10,2017.0,d1-d2
I10,I89,21.0,d2-d3
C54,I10,2017.0,d1-d2
I10,K66,35.0,d2-d3
C54,I10,2017.0,d1-d2
I10,B95,38.0,d2-d3
C54,K52,574.0,d1-d2
K52,A41,43.0,d2-d3
C54,K52,574.0,d1-d2
K52,J18,34.0,d2-d3
C54,E66,649.0,d1-d2
E66,N17,53.0,d2-d3
C54,E66,649.0,d1-d2
E66,J18,25.0,d2-d3
C54,E66,649.0,d1-d2
E66,A41,37.0,d2-d3
C54,I80,490.0,d1-d2
I80,A41,34.0,d2-d3
C54,N13,404.0,d1-d2
N13,D63,20.0,d2-d3
C54,N80,484.0,d1-d2
C54,K59,664.0,d1-d2
K59,A41,51.0,d2-d3
C54,K59,664.0,d1-d2
K59,J18,37.0,d2-d3
C54,K62,544.0,d1-d2
K62,K56,29.0,d2-d3
N83,K43,827.0,d1-d2
N83,C78,744.0,d1-d2
C78,D70,56.0,d2-d3
N83,C78,744.0,d1-d2
C78,A41,67.0,d2-d3
I27,A41,1936.0,d1-d2
I27,I46,1006.0,d1-d2
M15,J22,1419.0,d1-d2
J22,J69,53.0,d2-d3
M15,J22,1419.0,d1-d2
J22,J96,40.0,d2-d3
D32,N39,813.0,d1-d2
N39,J69,36.0,d2-d3
D32,G40,541.0,d1-d2
G40,J69,22.0,d2-d3
D32,J18,534.0,d1-d2
J18,J69,28.0,d2-d3
D32,J22,480.0,d1-d2
J22,J69,24.0,d2-d3
D32,I67,413.0,d1-d2
I67,J69,23.0,d2-d3
D32,I67,413.0,d1-d2
I67,A41,28.0,d2-d3
M23,C44,782.0,d1-d2
C44,L57,20.0,d2-d3
F30,F31,979.0,d1-d2
F31,F25,37.0,d2-d3
F22,F03,907.0,d1-d2
F03,J69,35.0,d2-d3
F22,F03,907.0,d1-d2
F03,F02,25.0,d2-d3
F22,F20,1600.0,d1-d2
F20,F25,93.0,d2-d3
F22,J18,683.0,d1-d2
J18,J69,36.0,d2-d3
I26,D68,905.0,d1-d2
C73,E04,804.0,d1-d2
C73,C77,541.0,d1-d2
C77,A41,22.0,d2-d3
E83,J69,1028.0,d1-d2
E83,I46,534.0,d1-d2
C17,C78,1078.0,d1-d2
C78,A41,78.0,d2-d3
C17,C78,1078.0,d1-d2
C78,D70,29.0,d2-d3
C17,C77,560.0,d1-d2
C77,E86,20.0,d2-d3
