source,target,count,stage,start_stage,disease1,disease2,disease3,sex,age_group,simd,n_death,dataset
I501,E119,18,d2-d3,d2,I219,I501,E119,All,65+,All,12,trj5_65.csv
I219,I501,239,d1-d2,d1,I219,I501,F03X,All,65+,All,8,trj5_65.csv
I501,F03X,8,d2-d3,d2,I219,I501,F03X,All,65+,All,8,trj5_65.csv
I219,I501,239,d1-d2,d1,I219,I501,G451,All,65+,All,<5,trj5_65.csv
I501,G451,9,d2-d3,d2,I219,I501,G451,All,65+,All,<5,trj5_65.csv
I219,I501,239,d1-d2,d1,I219,I501,I739,All,65+,All,<5,trj5_65.csv
I501,I739,5,d2-d3,d2,I219,I501,I739,All,65+,All,<5,trj5_65.csv
I219,I501,239,d1-d2,d1,I219,I501,J449,All,65+,All,5,trj5_65.csv
I501,J449,7,d2-d3,d2,I219,I501,J449,All,65+,All,5,trj5_65.csv
I219,I501,239,d1-d2,d1,I219,I501,N189,All,65+,All,9,trj5_65.csv
I501,N189,9,d2-d3,d2,I219,I501,N189,All,65+,All,9,trj5_65.csv
I219,I501,239,d1-d2,d1,I219,I501,N19X,All,65+,All,6,trj5_65.csv
I501,N19X,6,d2-d3,d2,I219,I501,N19X,All,65+,All,6,trj5_65.csv
I219,I501,239,d1-d2,d1,I219,I501,,All,65+,All,138,trj5_65.csv
I219,I5010,7,d1-d2,d1,I219,I5010,,All,65+,All,<5,trj5_65.csv
I219,I5019,6,d1-d2,d1,I219,I5019,,All,65+,All,<5,trj5_65.csv
I219,I509,34,d1-d2,d1,I219,I509,,All,65+,All,29,trj5_65.csv
I219,J449,45,d1-d2,d1,I219,J449,,All,65+,All,36,trj5_65.csv
I219,N189,31,d1-d2,d1,I219,N189,I500,All,65+,All,6,trj5_65.csv
N189,I500,6,d2-d3,d2,I219,N189,I500,All,65+,All,6,trj5_65.csv
I219,N189,31,d1-d2,d1,I219,N189,I501,All,65+,All,5,trj5_65.csv
N189,I501,5,d2-d3,d2,I219,N189,I501,All,65+,All,5,trj5_65.csv
I219,N189,31,d1-d2,d1,I219,N189,,All,65+,All,18,trj5_65.csv
I219,N19X,34,d1-d2,d1,I219,N19X,I500,All,65+,All,6,trj5_65.csv
N19X,I500,6,d2-d3,d2,I219,N19X,I500,All,65+,All,6,trj5_65.csv
I219,N19X,34,d1-d2,d1,I219,N19X,I501,All,65+,All,5,trj5_65.csv
N19X,I501,5,d2-d3,d2,I219,N19X,I501,All,65+,All,5,trj5_65.csv
I219,N19X,34,d1-d2,d1,I219,N19X,,All,65+,All,22,trj5_65.csv
I2190,E119,89,d1-d2,d1,I2190,E119,G451,All,65+,All,,trj5_65.csv
E119,G451,7,d2-d3,d2,I2190,E119,G451,All,65+,All,,trj5_65.csv
I2190,E119,89,d1-d2,d1,I2190,E119,I5010,All,65+,All,,trj5_65.csv
E119,I5010,5,d2-d3,d2,I2190,E119,I5010,All,65+,All,,trj5_65.csv
I2190,E119,89,d1-d2,d1,I2190,E119,,All,65+,All,11,trj5_65.csv
I2190,I5009,9,d1-d2,d1,I2190,I5009,,All,65+,All,7,trj5_65.csv
I2190,I501,28,d1-d2,d1,I2190,I501,,All,65+,All,12,trj5_65.csv
I2190,I5010,72,d1-d2,d1,I2190,I5010,E119,All,65+,All,<5,trj5_65.csv
I5010,E119,6,d2-d3,d2,I2190,I5010,E119,All,65+,All,<5,trj5_65.csv
I2190,I5010,72,d1-d2,d1,I2190,I5010,,All,65+,All,18,trj5_65.csv
I2190,I5019,40,d1-d2,d1,I2190,I5019,,All,65+,All,<5,trj5_65.csv
I2190,I5099,6,d1-d2,d1,I2190,I5099,,All,65+,All,<5,trj5_65.csv
I2190,J440,10,d1-d2,d1,I2190,J440,,All,65+,All,<5,trj5_65.csv
I2190,N183,24,d1-d2,d1,I2190,N183,,All,65+,All,6,trj5_65.csv
I2191,E119,15,d1-d2,d1,I2191,E119,,All,65+,All,<5,trj5_65.csv
I2191,I5010,12,d1-d2,d1,I2191,I5010,,All,65+,All,<5,trj5_65.csv
I2191,I5019,10,d1-d2,d1,I2191,I5019,,All,65+,All,<5,trj5_65.csv
I229,I501,5,d1-d2,d1,I229,I501,,All,65+,All,5,trj5_65.csv
I252,C61X,6,d1-d2,d1,I252,C61X,C795,All,65+,All,6,trj5_65.csv
C61X,C795,6,d2-d3,d2,I252,C61X,C795,All,65+,All,6,trj5_65.csv
I252,E119,124,d1-d2,d1,I252,E119,G451,All,65+,All,<5,trj5_65.csv
E119,G451,7,d2-d3,d2,I252,E119,G451,All,65+,All,<5,trj5_65.csv
I252,E119,124,d1-d2,d1,I252,E119,I5009,All,65+,All,<5,trj5_65.csv
E119,I5009,7,d2-d3,d2,I252,E119,I5009,All,65+,All,<5,trj5_65.csv
I252,E119,124,d1-d2,d1,I252,E119,I5010,All,65+,All,<5,trj5_65.csv
E119,I5010,5,d2-d3,d2,I252,E119,I5010,All,65+,All,<5,trj5_65.csv
I252,E119,124,d1-d2,d1,I252,E119,I5019,All,65+,All,<5,trj5_65.csv
E119,I5019,5,d2-d3,d2,I252,E119,I5019,All,65+,All,<5,trj5_65.csv
I252,E119,124,d1-d2,d1,I252,E119,J449,All,65+,All,6,trj5_65.csv
E119,J449,7,d2-d3,d2,I252,E119,J449,All,65+,All,6,trj5_65.csv
I252,E119,124,d1-d2,d1,I252,E119,,All,65+,All,33,trj5_65.csv
I252,F019,23,d1-d2,d1,I252,F019,,All,65+,All,22,trj5_65.csv
I252,F03X,59,d1-d2,d1,I252,F03X,E119,All,65+,All,5,trj5_65.csv
F03X,E119,5,d2-d3,d2,I252,F03X,E119,All,65+,All,5,trj5_65.csv
I252,F03X,59,d1-d2,d1,I252,F03X,,All,65+,All,52,trj5_65.csv
I252,G309,14,d1-d2,d1,I252,G309,,All,65+,All,13,trj5_65.csv
I252,G309 D,15,d1-d2,d1,I252,G309 D,,All,65+,All,13,trj5_65.csv
I252,G459,7,d1-d2,d1,I252,G459,N183,All,65+,All,<5,trj5_65.csv
G459,N183,7,d2-d3,d2,I252,G459,N183,All,65+,All,<5,trj5_65.csv
I252,I500,12,d1-d2,d1,I252,I500,F03X,All,65+,All,5,trj5_65.csv
I500,F03X,5,d2-d3,d2,I252,I500,F03X,All,65+,All,5,trj5_65.csv
I252,I500,12,d1-d2,d1,I252,I500,N189,All,65+,All,7,trj5_65.csv
I500,N189,7,d2-d3,d2,I252,I500,N189,All,65+,All,7,trj5_65.csv
I252,I501,6,d1-d2,d1,I252,I501,J449,All,65+,All,6,trj5_65.csv
I501,J449,6,d2-d3,d2,I252,I501,J449,All,65+,All,6,trj5_65.csv
I252,I64X,5,d1-d2,d1,I252,I64X,E119,All,65+,All,<5,trj5_65.csv
I64X,E119,5,d2-d3,d2,I252,I64X,E119,All,65+,All,<5,trj5_65.csv
I252,I694,5,d1-d2,d1,I252,I694,,All,65+,All,<5,trj5_65.csv
I252,J449,6,d1-d2,d1,I252,J449,F03X,All,65+,All,<5,trj5_65.csv
J449,F03X,6,d2-d3,d2,I252,J449,F03X,All,65+,All,<5,trj5_65.csv
I252,N189,23,d1-d2,d1,I252,N189,G459,All,65+,All,<5,trj5_65.csv
N189,G459,5,d2-d3,d2,I252,N189,G459,All,65+,All,<5,trj5_65.csv
I252,N189,23,d1-d2,d1,I252,N189,,All,65+,All,11,trj5_65.csv
I252,Z958,7,d1-d2,d1,I252,Z958,,All,65+,All,<5,trj5_65.csv
I500,E119,6,d1-d2,d1,I500,E119,F03X,All,65+,All,5,trj5_65.csv
E119,F03X,6,d2-d3,d2,I500,E119,F03X,All,65+,All,5,trj5_65.csv
I500,F019,17,d1-d2,d1,I500,F019,,All,65+,All,16,trj5_65.csv
I500,F03X,74,d1-d2,d1,I500,F03X,,All,65+,All,70,trj5_65.csv
I500,I120,10,d1-d2,d1,I500,I120,,All,65+,All,10,trj5_65.csv
I500,I252,8,d1-d2,d1,I500,I252,N189,All,65+,All,8,trj5_65.csv
I252,N189,8,d2-d3,d2,I500,I252,N189,All,65+,All,8,trj5_65.csv
I500,I64X,41,d1-d2,d1,I500,I64X,E119,All,65+,All,<5,trj5_65.csv
I64X,E119,5,d2-d3,d2,I500,I64X,E119,All,65+,All,<5,trj5_65.csv
I500,I64X,41,d1-d2,d1,I500,I64X,,All,65+,All,34,trj5_65.csv
I500,I679,25,d1-d2,d1,I500,I679,,All,65+,All,23,trj5_65.csv
I500,J449,90,d1-d2,d1,I500,J449,F03X,All,65+,All,7,trj5_65.csv
J449,F03X,7,d2-d3,d2,I500,J449,F03X,All,65+,All,7,trj5_65.csv
I500,J449,90,d1-d2,d1,I500,J449,I252,All,65+,All,5,trj5_65.csv
J449,I252,5,d2-d3,d2,I500,J449,I252,All,65+,All,5,trj5_65.csv
I500,J449,90,d1-d2,d1,I500,J449,N189,All,65+,All,9,trj5_65.csv
J449,N189,9,d2-d3,d2,I500,J449,N189,All,65+,All,9,trj5_65.csv
I500,J449,90,d1-d2,d1,I500,J449,N19X,All,65+,All,5,trj5_65.csv
J449,N19X,5,d2-d3,d2,I500,J449,N19X,All,65+,All,5,trj5_65.csv
I500,J449,90,d1-d2,d1,I500,J449,,All,65+,All,62,trj5_65.csv
I500,N189,113,d1-d2,d1,I500,N189,E119,All,65+,All,9,trj5_65.csv
N189,E119,10,d2-d3,d2,I500,N189,E119,All,65+,All,9,trj5_65.csv
I500,N189,113,d1-d2,d1,I500,N189,F03X,All,65+,All,7,trj5_65.csv
N189,F03X,7,d2-d3,d2,I500,N189,F03X,All,65+,All,7,trj5_65.csv
I500,N189,113,d1-d2,d1,I500,N189,J449,All,65+,All,5,trj5_65.csv
N189,J449,5,d2-d3,d2,I500,N189,J449,All,65+,All,5,trj5_65.csv
I500,N189,113,d1-d2,d1,I500,N189,,All,65+,All,89,trj5_65.csv
I500,N19X,79,d1-d2,d1,I500,N19X,J449,All,65+,All,6,trj5_65.csv
N19X,J449,6,d2-d3,d2,I500,N19X,J449,All,65+,All,6,trj5_65.csv
I500,N19X,79,d1-d2,d1,I500,N19X,,All,65+,All,70,trj5_65.csv
I5009,N189,16,d1-d2,d1,I5009,N189,,All,65+,All,15,trj5_65.csv
I501,E119,5,d1-d2,d1,I501,E119,N189,All,65+,All,5,trj5_65.csv
E119,N189,5,d2-d3,d2,I501,E119,N189,All,65+,All,5,trj5_65.csv
I501,F03X,49,d1-d2,d1,I501,F03X,,All,65+,All,49,trj5_65.csv
I501,I120,5,d1-d2,d1,I501,I120,,All,65+,All,5,trj5_65.csv
I501,I219,15,d1-d2,d1,I501,I219,E119,All,65+,All,6,trj5_65.csv
I219,E119,6,d2-d3,d2,I501,I219,E119,All,65+,All,6,trj5_65.csv
I501,I219,15,d1-d2,d1,I501,I219,N189,All,65+,All,8,trj5_65.csv
I219,N189,9,d2-d3,d2,I501,I219,N189,All,65+,All,8,trj5_65.csv
I501,I2190,5,d1-d2,d1,I501,I2190,E119,All,65+,All,<5,trj5_65.csv
I2190,E119,5,d2-d3,d2,I501,I2190,E119,All,65+,All,<5,trj5_65.csv
I501,I252,129,d1-d2,d1,I501,I252,E119,All,65+,All,15,trj5_65.csv
I252,E119,19,d2-d3,d2,I501,I252,E119,All,65+,All,15,trj5_65.csv
I501,I252,129,d1-d2,d1,I501,I252,F03X,All,65+,All,7,trj5_65.csv
I252,F03X,7,d2-d3,d2,I501,I252,F03X,All,65+,All,7,trj5_65.csv
I501,I252,129,d1-d2,d1,I501,I252,J449,All,65+,All,5,trj5_65.csv
I252,J449,5,d2-d3,d2,I501,I252,J449,All,65+,All,5,trj5_65.csv
I501,I252,129,d1-d2,d1,I501,I252,N189,All,65+,All,11,trj5_65.csv
I252,N189,11,d2-d3,d2,I501,I252,N189,All,65+,All,11,trj5_65.csv
I501,I252,129,d1-d2,d1,I501,I252,,All,65+,All,70,trj5_65.csv
I501,I679,19,d1-d2,d1,I501,I679,,All,65+,All,18,trj5_65.csv
I501,J449,79,d1-d2,d1,I501,J449,E119,All,65+,All,5,trj5_65.csv
J449,E119,6,d2-d3,d2,I501,J449,E119,All,65+,All,5,trj5_65.csv
I501,J449,79,d1-d2,d1,I501,J449,F03X,All,65+,All,5,trj5_65.csv
J449,F03X,5,d2-d3,d2,I501,J449,F03X,All,65+,All,5,trj5_65.csv
I501,J449,79,d1-d2,d1,I501,J449,N189,All,65+,All,5,trj5_65.csv
J449,N189,7,d2-d3,d2,I501,J449,N189,All,65+,All,5,trj5_65.csv
I501,J449,79,d1-d2,d1,I501,J449,N19X,All,65+,All,5,trj5_65.csv
J449,N19X,5,d2-d3,d2,I501,J449,N19X,All,65+,All,5,trj5_65.csv
I501,J449,79,d1-d2,d1,I501,J449,,All,65+,All,49,trj5_65.csv
I501,N189,81,d1-d2,d1,I501,N189,E119,All,65+,All,5,trj5_65.csv
N189,E119,6,d2-d3,d2,I501,N189,E119,All,65+,All,5,trj5_65.csv
I501,N189,81,d1-d2,d1,I501,N189,J449,All,65+,All,7,trj5_65.csv
N189,J449,7,d2-d3,d2,I501,N189,J449,All,65+,All,7,trj5_65.csv
I501,N189,81,d1-d2,d1,I501,N189,,All,65+,All,63,trj5_65.csv
I501,N19X,60,d1-d2,d1,I501,N19X,,All,65+,All,56,trj5_65.csv
I5019,N183,16,d1-d2,d1,I5019,N183,,All,65+,All,10,trj5_65.csv
I509,E119,5,d1-d2,d1,I509,E119,N189,All,65+,All,<5,trj5_65.csv
E119,N189,5,d2-d3,d2,I509,E119,N189,All,65+,All,<5,trj5_65.csv
I509,N189,31,d1-d2,d1,I509,N189,,All,65+,All,31,trj5_65.csv
I509,N19X,18,d1-d2,d1,I509,N19X,J449,All,65+,All,5,trj5_65.csv
N19X,J449,5,d2-d3,d2,I509,N19X,J449,All,65+,All,5,trj5_65.csv
I509,N19X,18,d1-d2,d1,I509,N19X,,All,65+,All,13,trj5_65.csv
